Code,Name,Market,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
317450,명인제약,KOSPI,의약품 제조업,"신경정신계열, 구강계열 완제의약품",2025-10-01,12월,이행명,http://www.myunginph.co.kr,경기도
012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매",1988-10-14,12월,이석주,http://www.monarisa.co.kr,서울특별시
005360,모나미,KOSPI,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",1974-06-26,12월,송하경,http://www.monami.com,경기도
070960,모나용평,KOSPI,일반 및 생활 숙박시설 운영업,"리조트 운영, 콘도 분양",2016-05-27,12월,박인준,http://www.yongpyong.co.kr,강원특별자치도
434480,모니터랩,KOSDAQ,소프트웨어 개발 및 공급업,"웹방화벽,유해사이트솔루션,가시성SSL 솔루션, SASE플랫폼기반 SECaaS",2023-05-19,12월,이광후,,서울특별시
080420,모다이노칩,KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",2005-12-06,12월,"정태형, 강중근",http://www.innochips.co.kr,경기도
417970,모델솔루션,KOSDAQ,특수 목적용 기계 제조업,"하이엔드 프로토타입 제조, 다품종 소량생산 서비스",2022-10-07,12월,우병일,http://www.model-solution.com,서울특별시
080160,모두투어,KOSDAQ,여행사 및 기타 여행보조 서비스업,"항공권판매수수료,해외여행알선",2005-07-26,12월,우종웅,http://www.modetour.co.kr,서울특별시
087260,모바일어플라이언스,KOSDAQ,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, HUD, ADAS",2017-02-24,12월,이재신,http://www.mobileappliance.co.kr,경기도
101330,모베이스,KOSDAQ,통신 및 방송 장비 제조업,휴대전화 케이스,2010-02-04,12월,"손병준, 백승협(각자대표)",http://www.mobase.com,경기도
012860,모베이스전자,KOSDAQ,자동차 신품 부품 제조업,"스마트키,스위치",1994-10-26,12월,이광윤,http://www.mobaseelec.com,경기도
363260,모비데이즈,KOSDAQ,광고업,기업인수합병,2021-02-10,12월,유범령,,서울특별시
348030,모비릭스,KOSDAQ,소프트웨어 개발 및 공급업,모바일 게임 개발 및 퍼블리싱,2021-01-28,12월,"이남일, 이승균(각자 대표이사)",http://www.mobirix.com,서울특별시
250060,모비스,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",핵융합 제어솔루션 및 스마트팩토리 통합솔루션,2016-09-08,12월,김지헌,http://www.mobiis.com/,경기도
288980,모아데이타,KOSDAQ,소프트웨어 개발 및 공급업,인공지능 기반 ICT 시스템 이상탐지 및 예측 솔루션,2022-03-10,12월,한상진,http://www.moadata.co.kr,경기도
142760,모아라이프플러스,KOSDAQ,자연과학 및 공학 연구개발업,"자궁경부상피이형증 치료제, 자궁경부전암 치료백신",2016-07-07,12월,한상진,http://www.bioleaders.co.kr,경기도
033200,모아텍,KOSDAQ,전자부품 제조업,위치제어용초정및소형모터,1997-10-13,03월,최성환,http://www.moatech.co.kr,인천광역시
333050,모코엠시스,KOSDAQ,소프트웨어 개발 및 공급업,"연계솔루션, 보안솔루션, APM솔루션",2019-10-31,12월,"김인수, 윤영호 (각자 대표이사)",http://www.mocomsys.com,서울특별시
009680,모토닉,KOSPI,자동차 신품 부품 제조업,"자동차용 부품(연료펌프,LPI SYSTEM, FCEV) 제조,판매",1994-01-14,12월,"김희진, 신현돈(각자 대표이사)",http://www.motonic.com,서울특별시
118990,모트렉스,KOSDAQ,자동차 신품 부품 제조업,차량용 인포테인먼트,2017-08-04,12월,이형환,http://www.motrex.co.kr,경기도
463480,모티브링크,KOSDAQ,전자부품 제조업,"EV용 Main Transformer, EV용 Line Filter",2025-02-20,12월,김기한,http://evpart.co.kr,경기도
006920,모헨즈,KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,1989-01-05,12월,김형민,http://www.imohenz.com,충청남도
009580,무림P&P,KOSPI,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",1989-06-20,12월,이도균,http://www.moorimpnp.co.kr,울산광역시
001810,무림SP,KOSDAQ,"펄프, 종이 및 판지 제조업","아트지,CCP지",2000-01-04,12월,이도균,http://www.moorim.co.kr,서울특별시
009200,무림페이퍼,KOSPI,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1990-06-09,12월,이도균,http://www.moorim.co.kr,경상남도
322970,무진메디,KONEX,자연과학 및 공학 연구개발업,"NANO-MEDICINE 전문회사,LNP(지질나노입자)를 이용한 원료 소재 및 개량/신약 개발",2020-06-24,12월,윤태종,http://www.moogene.com/,경기도
033920,무학,KOSPI,알코올음료 제조업,소주,2010-07-20,12월,"최재호, 최낙준 (각자 대표이사)",http://www.muhak.co.kr,경상남도
008420,문배철강,KOSPI,1차 철강 제조업,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1994-11-05,12월,이창환,http://www.moonbaesteel.co.kr,서울특별시
279600,미디어젠,KOSDAQ,소프트웨어 개발 및 공급업,음성인식 소프트웨어 기술개발,2019-11-05,12월,송민규,http://www.mediazen.co.kr,경기도
095500,미래나노텍,KOSDAQ,플라스틱제품 제조업,LCDBLU용광학필름,2007-10-01,12월,김철영,,충청북도
254490,미래반도체,KOSDAQ,기타 전문 도매업,반도체,2023-01-27,12월,이정,http://www.miraisemi.co.kr/,서울특별시
025560,미래산업,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",1996-11-22,12월,이창재,http://www.mirae.co.kr,충청남도
218150,미래생명자원,KOSDAQ,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,2015-06-18,12월,김성진,http://www.milaebio.com,서울특별시
007120,미래아이앤지,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",1999-11-26,12월,김학수,http://www.miraeing.co.kr,서울특별시
396690,미래에셋글로벌리츠,KOSPI,부동산 임대 및 공급업,부동산 임대업,2021-12-03,03월,신현준,,서울특별시
357250,미래에셋맵스리츠,KOSPI,부동산 임대 및 공급업,부동산 임대업,2020-08-05,11월,정상구,http://www.maps1reit.miraeasset.com,서울특별시
100790,미래에셋벤처투자,KOSDAQ,기타 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,2019-03-15,12월,김응석,http://venture.miraeasset.co.kr,경기도
448830,미래에셋비전스팩3호,KOSDAQ,금융 지원 서비스업,기업인수목적회사(기타금융서비스),2023-04-07,12월,고병욱,,서울특별시
477380,미래에셋비전스팩4호,KOSDAQ,금융 지원 서비스업,기업인수목적회사(기타금융서비스),2024-05-29,12월,김정수,,서울특별시
477470,미래에셋비전스팩5호,KOSDAQ,금융 지원 서비스업,기업인수합병,2024-06-19,12월,김대호,,서울특별시
478440,미래에셋비전스팩6호,KOSDAQ,금융 지원 서비스업,기업인수합병,2024-06-24,12월,정명훈,,서울특별시
482680,미래에셋비전스팩7호,KOSDAQ,금융 지원 서비스업,기업인수합병,2024-09-11,12월,송우영,,서울특별시
085620,미래에셋생명,KOSPI,보험업,생명보험상품,2015-07-08,12월,"김재식, 황문규",http://life.miraeasset.com,서울특별시
006800,미래에셋증권,KOSPI,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",1975-09-30,12월,"김미섭, 허선호",http://securities.miraeasset.com,서울특별시
00680K,미래에셋증권2우B,KOSPI,,,,,,,
006805,미래에셋증권우,KOSPI,,,,,,,
208890,미래엔에듀파트너,KONEX,교육지원 서비스업,방과후 교육,2014-12-18,12월,"최용섭, 강윤구",http://www.edupartner.co.kr,서울특별시
049950,미래컴퍼니,KOSDAQ,특수 목적용 기계 제조업,EdgeGrinder,2005-01-04,12월,김준구,http://www.meerecompany.com,경기도
207760,미스터블루,KOSDAQ,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",2014-12-12,12월,조승진,http://www.mrbluecorp.com/,서울특별시
081660,미스토홀딩스,KOSPI,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",2010-09-28,12월,윤근창,http://www.mistoholdings.com,서울특별시
002840,미원상사,KOSPI,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",1989-09-25,12월,"홍창식, 강신우(각자대표)",http://www.mwc.co.kr,경기도
268280,미원에스씨,KOSPI,기초 화학물질 제조업,에너지경화수지,2017-05-22,12월,"김형웅, 배원",http://www.miramer.co.kr,전북특별자치도
107590,미원홀딩스,KOSPI,기타 금융업,도료첨가제,2009-03-02,12월,"김정돈, 손응주",,경기도
134380,미원화학,KOSPI,기타 화학제품 제조업,"계면활성제, 황산및분황",2011-02-15,12월,"김정만, 김태호 (각자대표)",http://www.miwonchemicals.com,울산광역시
351020,미쥬,KONEX,봉제의복 제조업,"여성의류, 골프의류 등",2023-10-26,12월,황승주,http://lenic.co.kr,서울특별시
003650,미창석유,KOSPI,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입",1989-09-27,12월,유재순,http://www.michang.co.kr,부산광역시
059090,미코,KOSDAQ,반도체 제조업,반도체 및 디스플레이 부품 제조,2002-01-15,12월,이석윤,http://www.mico.kr,경기도
201490,미투온,KOSDAQ,소프트웨어 개발 및 공급업,소셜 카지노 게임,2016-10-10,12월,손창욱,http://www.me2on.com,서울특별시
475460,미트박스,KOSDAQ,기타 정보 서비스업,축산물 도소매 판매 및 중개,2025-01-23,12월,김기봉,http://www.meatbox.co.kr,서울특별시
452200,민테크,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","배터리 진단시스템, 배터리 시스템, 충방전 검사장비",2024-05-03,12월,홍영진,http://www.g-mintech.co.kr,대전광역시
206640,바디텍메드,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,면역진단기기 및 카트리지,2014-12-29,12월,최의열,http://www.boditech.co.kr,강원특별자치도
018700,바른손,KOSDAQ,생활용품 도매업,지제품,1994-03-18,12월,"강신범, 문양권",http://www.barunson.co.kr,경기도
035620,바른손이앤에이,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 및 콘텐츠 투자배급,1999-08-13,12월,"문양권, 최윤희",http://www.barunsonena.com/,서울특별시
354390,바스칸바이오제약,KONEX,의약품 제조업,"일반의약품, 전문의약품, 의료기기",2022-07-20,12월,이법표,http://www.baskhanbio.com,경기도
053030,바이넥스,KOSDAQ,의약품 제조업,"정장제, 소화제",2001-08-07,12월,이혁종,http://www.bi-nex.co.kr,부산광역시
301300,바이브컴퍼니,KOSDAQ,소프트웨어 개발 및 공급업,"소셜 빅데이터 기반 인공지능 서비스 (소셜메트릭스), 문제 해결 솔루션 (AI Solver)",2020-10-28,12월,김경서,http://www.vaiv.kr,서울특별시
377740,바이오노트,KOSPI,의료용품 및 기타 의약 관련제품 제조업,"Rapid 반제품 및 완제품, 동물용신속진단 키트",2022-12-22,12월,조병기,http://www.bionote.co.kr,경기도
064550,바이오니아,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비",2005-12-29,12월,박한오,http://www.bioneer.co.kr,대전광역시
314930,바이오다인,KOSDAQ,의료용 기기 제조업,액상세포검사 장비 및 소모품,2021-03-17,12월,임욱빈,http://www.biodyne.asia/,서울특별시
489460,바이오비쥬,KOSDAQ,기타 화학제품 제조업,스킨부스터 제품 및 필러,2025-05-20,12월,양준호,http://www.biobijou.co.kr/,경기도
086820,바이오솔루션,KOSDAQ,기초 의약물질 제조업,"세포치료제, 인체조직모델 등",2018-08-20,12월,이정선,http://www.biosolutions.co.kr/,서울특별시
038460,바이오스마트,KOSDAQ,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매",2000-06-22,12월,윤호권,http://www.bio-smart.com,서울특별시
251120,바이오에프디엔씨,KOSDAQ,기초 의약물질 제조업,식물세포 유래 유효물질 및 약리물질,2022-02-21,12월,"모상현, 정대현",http://www.biofdnc.com,인천광역시
199730,바이오인프라,KOSDAQ,자연과학 및 공학 연구개발업,"생동성시험, 검체 분석",2023-03-02,12월,이상득,http://bioinfrakorea.co.kr,경기도
266470,바이오인프라생명과학,KONEX,자연과학 및 공학 연구개발업,I-FINDER(바이오마커 진단),2020-07-22,12월,이덕윤,http://bioinfra.co.kr,서울특별시
289170,바이오텐,KONEX,기타 식품 제조업,"일반식품, 건강기능식품, 보조사료",2023-10-13,12월,김영철,http://www.bioten.co.kr,전북특별자치도
086040,바이오톡스텍,KOSDAQ,자연과학 및 공학 연구개발업,"안전성평가, 유효성평가",2007-09-21,12월,강종구,http://www.biotoxtech.com,충청북도
188040,바이오포트,KOSDAQ,기타 식품 제조업,"후라이드오징어튀김, 유자생강차 등 스낵 및 음료",2025-05-16,12월,김성구,http://www.biopk.co.kr,부산광역시
199290,바이오프로테크,KONEX,의료용 기기 제조업,심전도 측정용 전극 등,2016-12-08,12월,"박익로,김병전 (공동대표이사)",http://www.protechsite.com,강원특별자치도
099430,바이오플러스,KOSDAQ,기초 의약물질 제조업,"생체재료 개질 기술을 사용한 히알루론산(HA) 기반 더말필러, 유착방지제 및 그 응용제품",2021-09-27,12월,정현규,http://bioplus.co.kr,경기도
032980,바이온,KOSDAQ,음·식료품 및 담배 도매업,"배너,타포린,화장품,자동차부품",1997-08-06,12월,"박범진, 박정한(각자대표)",http://www.by-on.co.kr,경기도
308080,바이젠셀,KOSDAQ,자연과학 및 공학 연구개발업,"면역세포치료제 (면역항암제, 면역조절치료제 등)",2021-08-25,12월,기평석,http://www.vigencell.com/kr/index.asp,서울특별시
043150,바텍,KOSDAQ,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등",2006-09-29,12월,황규호,http://www.vatech.co.kr,경기도
323990,박셀바이오,KOSDAQ,자연과학 및 공학 연구개발업,"항암면역세포치료제(자연살해세포, 수지상세포, CAR-T 및 인터루킨 기반 항암제)",2020-09-22,12월,이제중 (단독 대표이사),http://www.vaxcell-bio.com,전라남도
003610,방림,KOSPI,직물직조 및 직물제품 제조업,"P/C혼방직물,면방적,각종사류,직물류 제조,도소매",1989-05-30,09월,서재희 대표집행임원,http://www.pangrim.com,서울특별시
267790,배럴,KOSDAQ,봉제의복 제조업,래쉬가드 및 워터스포츠 등,2018-02-01,12월,박영준,http://www.getbarrel.com,서울특별시
046310,백금T&A,KOSDAQ,통신 및 방송 장비 제조업,레이더디텍터,2002-02-05,12월,"임학규, 김병남 (공동 대표이사)",http://www.bgtna.com,경기도
035150,백산,KOSPI,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",1999-08-11,12월,"김한준, 전제형(각자 대표이사)",http://www.baiksan.co.kr,경기도
331520,밸로프,KOSDAQ,소프트웨어 개발 및 공급업,기업인수합병,2019-10-29,12월,신재명,,서울특별시
199480,뱅크웨어글로벌,KOSDAQ,소프트웨어 개발 및 공급업,국내외 은행 및 금융기업 대상 코어뱅킹 소프트웨어,2024-08-12,12월,"이경조, 이은중",http://bankwareglobal.com,서울특별시
438700,버넥트,KOSDAQ,소프트웨어 개발 및 공급업,산업용 XR 솔루션,2023-07-26,12월,하태진,http://www.virnect.com,서울특별시
066410,버킷스튜디오,KOSDAQ,전기 통신업,DVD타이틀,2003-12-19,12월,강지연,http://www.towin-global.com,서울특별시
